-2.4298,-11,0.009221,-0.38214,-11,-1.7616,1.2207,-0.18521,-1.613,3.1219,-1.3824,-0.68321,-11,-11,-11,-11,-0.19737,-11,-1.5422,-11,-11,-4.3189,2.1497,-1.0214,-2.7433,-4.4647,-2.7473,-4.6634,-1.0935,-11,-3.3145,-11,-4.5853,-1.4432,-11,-2.1922,-11,-11,-0.1489,1.3908,-8.6163,-1.7686
-11,-0.16546,-11,-11,-11,-5.3203,-7.0995,-11,-3.1802,-11,-11,0.56242,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-3.5192,-11,-11,-11,-11,-11,-2.9414,-11,-7.2437,-11,-11,-11,-11,-11,-11,-11,-11,-3.019
-11,-11,1.1062,-0.93703,-2.5493,-1.6125,2.1056,-2.6486,-1.9261,2.6315,-0.14756,-1.812,-11,-11,-11,-11,-1.1407,-11,-11,-11,-11,-4.1226,1.0798,-0.28047,-2.2085,-4.161,-2.8791,-1.152,-0.1945,-6.0425,-3.3565,-11,-6.3558,-1.6373,-3.2437,-5.095,-3.8531,-11,-2.9372,-0.69688,-6.4556,-11
-4.4867,-11,3.8436,0.24896,-2.5579,-0.58729,0.91481,-3.6219,-2.5937,3.8833,-0.21321,-2.4442,-11,-11,-11,-3.2837,-1.7678,-11,-11,-11,-3.7792,-4.755,2.108,0.52513,-1.6808,-3.9183,-1.0967,-4.8698,-3.2986,-11,-11,-11,-8.5435,-0.27628,-11,-5.0463,-3.6908,-11,-1.4156,0.89034,-6.704,-11
-7.1612,-11,0.14571,-0.52434,-5.0554,-2.4551,-0.261,-4.2156,-1.314,2.7595,0.40188,-0.85394,-11,-11,-11,-11,-1.7871,-11,-1.4975,-11,-11,-11,0.99522,-3.3224,-2.7375,-5.042,-2.0905,-11,-3.8259,-11,-3.3688,-11,-6.189,-4.4228,-11,-2.1775,-11,-11,-1.5978,0.88752,-8.0557,-11
-3.3323,-11,1.0761,-3.2323,-3.1573,-2.6172,0.30285,-1.7144,-3.197,2.5111,-0.30075,-11,-11,-11,-11,-11,-0.22984,-11,-11,-11,-11,-3.8814,1.6719,-2.8155,-1.5905,-8.4024,-2.9428,-11,-0.22248,-11,-11,-11,-4.7144,-1.7801,-1.9352,-4.86,-11,-3.8144,-2.7495,0.28995,-7.0714,-11
-2.5882,-11,1.1105,-0.19857,-4.1152,-2.5343,1.6691,-2.9457,-2.5065,2.9794,1.1089,-0.49794,-11,-11,-11,-11,-1.0932,-11,-4.01,-11,-11,-11,2.5218,-1.2329,-11,-5.0031,-3.1032,-11,-1.4532,-11,-2.0959,-11,-4.3107,-1.8092,-11,-2.4061,-3.381,-11,-2.4394,-0.36825,-5.109,-11
-3.066,-11,3.7786,-0.33366,-5.1168,-0.70538,0.5382,-2.2143,-2.4085,2.4933,-1.1552,-2.7664,-11,-11,-11,-4.0508,-2.8725,-11,-1.3624,-11,-11,-3.7563,2.1376,-0.21542,-2.1908,-5.4258,-1.3207,-11,-1.2782,-11,-3.2681,-11,-5.1722,-0.14656,-11,-4.3937,-4.1862,-1.2558,-0.95424,-0.9124,-6.5951,-3.9346
-11,-11,-0.64318,-1.1758,-5.3727,-6.5089,-0.67186,-0.10093,-1.709,2.2428,0.41311,-1.1827,-11,-11,-11,-11,-1.4793,-11,-11,-11,-11,-4.4126,2.1097,-4.5912,-3.1121,-3.9229,-4.1315,-11,-1.2444,-11,-4.2776,-11,-5.0986,-5.3101,-4.004,-5.6761,-11,-11,-2.2017,0.97614,-5.8847,-3.9691
-2.68,-11,-11,-3.8922,-5.7803,-3.7845,-2.111,-0.45441,-2.7558,-1.3028,0.66349,-0.50742,-11,-11,-11,-11,-2.2325,-8.9245,-11,-11,-11,-11,0.50939,-4.5568,-2.2295,-4.9411,-11,-3.5148,-0.37092,-11,-11,-11,-6.2138,-11,-11,-11,-11,-4.9746,-2.3661,-1.0753,-4.5462,-3.3791
-4.1877,-11,1.9458,0.48359,-4.1115,-1.2128,1.0501,-1.0912,-3.0656,3.0266,-0.54357,-0.023398,-11,-11,-11,-11,-1.2888,-11,-3.1968,-11,-3.7728,-5.032,1.4747,-1.4773,-0.70927,-4.2203,-1.8027,-11,-0.52937,-11,-11,-5.4952,-6.3799,-0.39919,-11,-3.8366,-4.0997,-11,-1.8415,0.89091,-6.0792,-11
-0.87236,-11,1.818,-2.9133,-2.6926,-2.0331,1.0696,-4.7277,-1.8117,3.1008,0.4582,-0.43158,-4.4274,-3.2103,-0.32699,-11,-6.189,-11,-3.5145,-11,-2.1134,-4.2554,-0.3331,-1.2265,-1.9673,-11,0.34516,-11,-3.5016,-11,0.20306,-4.1868,-6.538,-1.4378,-11,0.13818,-2.0517,-11,-2.8246,0.21782,-5.9129,-4.9699
-3.2443,-11,2.7028,-0.10196,-3.1473,-1.8878,1.2034,-0.49454,-1.6513,2.9811,-0.93617,-1.8992,-11,-11,-11,-11,-1.397,-11,-6.3959,-11,-11,-3.0428,2.3294,-0.046269,-1.7061,-5.0838,-1.5674,-11,-0.45224,-11,-11,-5.1064,-5.4103,-1.925,-4.4775,-4.3869,-11,-2.8663,-1.4445,0.19263,-6.6271,-11
-11,-11,-11,-3.3233,-11,-6.3446,-2.4408,1.3919,-4.7085,-0.99169,0.22217,0.72271,-11,-11,-11,-11,-5.7757,-11,-4.7411,-11,-11,-11,1.3708,-3.1317,-1.9345,-11,-11,-5.1433,-4.6985,-11,-11,-11,-4.2595,-11,-11,-11,-11,-11,-3.3376,1.1678,-5.8405,-3.7692
-4.255,-11,2.9367,-0.4581,-1.4343,-2.2126,1.663,-2.1989,-1.4966,2.6998,0.23096,0.4079,-4.3509,-11,-3.0579,-11,-2.3039,-11,-1.2305,-11,-11,-3.0985,1.4487,-1.1734,-1.6328,-5.3711,-0.59968,-11,-0.59646,-5.7052,-3.671,-11,-4.0725,-0.46907,-11,0.21029,-3.2445,-11,-3.4871,0.62475,-6.2711,-11
-4.6984,-11,0.88657,-0.95407,-11,-1.5628,0.60153,-2.3044,-1.7387,2.9858,-2.0183,-1.8377,-11,-11,-11,-11,-1.2856,-11,-11,-11,-3.3099,-11,1.1156,-3.984,-1.6717,-11,-2.3464,-11,-0.65564,-6.1002,-1.4661,-11,-4.671,-2.0127,-11,-3.7201,-11,-3.3361,-2.0858,0.38227,-6.39,-4.1083
-4.6498,-4.4196,-4.7756,-2.1483,-11,-11,-4.2708,-1.4115,-2.7339,-11,0.22727,-4.271,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,1.4572,-11,-1.0403,-11,-11,-5.1074,-11,-6.0466,-2.6783,-11,-5.9542,-11,-11,-5.0429,-11,-2.8441,-5.2502,-0.19409,-11,-11
-11,-11,2.8549,-0.97266,-3.2447,-2.5827,1.1556,-1.6407,-2.8622,0.54722,0.086456,0.45795,-11,-5.3947,-0.9925,-3.2029,-11,-11,-4.8216,-11,-2.0332,-3.7266,0.18813,-1.3263,-1.9457,-8.9698,0.16751,-5.3227,-0.81209,-11,-0.25773,-4.3849,-5.4029,-0.80544,-11,1.2678,-2.7624,-11,-4.1942,0.063695,-9.1132,-5.1816
-11,2.2482,-11,-4.4826,-11,-11,-0.26696,-11,-4.7515,-11,-2.3852,-1.233,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,0.91183,-0.32095,-11,-11,-2.9382,-3.7249,-5.9975,-11,-11,-5.7779,-11,-11,-11,-11,-1.294,-11,-11,-11,-11
-11,-11,-11,-11,-11,-4.1823,-1.6718,-4.1203,-3.0563,-11,0.95042,0.28979,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-0.18751,-11,-1.0941,-11,-11,-11,-0.17875,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-7.315,-2.2161
-3.6859,-11,1.222,-1.4448,-2.5494,-1.747,1.076,-0.2218,-1.8929,3.5048,-1.6754,-2.2132,-11,-11,-11,-11,-1.5974,-11,-3.309,-11,-5.6144,-11,1.7386,-3.3804,-1.3291,-4.3784,-0.25922,-11,-2.2884,-11,-3.02,-11,-5.074,-0.56515,-11,-4.2953,-11,-5.0262,-0.92895,0.54077,-6.6644,-4.2152
-3.4479,-11,3.6319,-1.9912,-3.4539,-2.3042,1.5763,-1.9236,-1.8193,3.0149,-0.13787,0.34021,-11,-3.4015,-2.5225,-11,-5.4357,-11,-3.9866,-11,-11,-4.1121,0.055261,-1.0839,-2.8055,-5.1341,-1.2696,-3.9824,-3.1145,-11,-0.82409,-11,-4.513,-0.83222,-3.1324,0.023968,-2.7512,-11,-2.1209,0.55687,-7.3153,-5.4483
-0.83339,-11,1.8198,-0.5393,-3.3448,-0.2315,1.1346,-0.36453,-2.403,3.5327,-0.0010769,0.13571,-11,-11,-11,-3.6479,-0.57569,-11,-2.0418,-11,-2.7269,-11,2.1365,-0.90525,-1.3808,-6.276,-2.2356,-2.2876,-0.31668,-11,-2.2461,-6.9717,-4.1343,-2.009,-11,-2.1321,-11,-11,0.36994,1.3243,-5.359,-3.5429
-6.0418,-11,2.4904,-0.06051,-3.1382,-0.53258,2.1758,-0.79529,-1.8842,4.0245,0.13943,-0.91827,-11,-11,-11,-11,-0.82865,-11,-1.0344,-11,-3.0376,-4.8218,2.3392,-0.43025,-1.4729,-4.1668,0.024877,-11,-1.4202,-6.4321,-1.3192,-11,-4.0139,-0.094534,-4.1204,-3.0524,-11,-1.0517,-1.672,0.52487,-6.9496,-1.5189
-2.9414,-11,0.57045,0.69176,-2.789,-1.5237,1.6513,-1.0455,-1.972,3.4339,-0.49454,-1.4328,-11,-11,-11,-11,-5.5061,-11,-2.8895,-11,-3.2664,-11,2.1951,-1.0558,-1.0722,-11,-0.66697,-11,-0.41312,-11,-11,-11,-4.6026,0.078998,-11,-4.9872,-11,-3.4331,-1.5414,0.78585,-5.616,-3.4117
-4.0498,-11,4.6659,-1.2416,-0.37276,0.13251,0.58235,-6.0093,-0.84607,3.7769,-2.603,-2.6966,-11,-11,-11,-4.0295,-2.9545,-11,-2.6817,-11,-11,-2.5088,1.8051,-0.772,-1.0988,-5.6386,-2.9202,-1.6104,-1.7879,-11,-11,-11,-3.9551,1.3265,-2.7171,-3.9095,-11,-0.63085,-0.48364,-1.5818,-7.6325,-11
-3.7964,-11,0.59058,-0.10372,-2.027,-1.343,1.3465,-0.74184,-1.2456,3.5156,0.44103,-2.1651,-11,-11,-11,-11,-1.5282,-11,-2.0363,-11,-11,-11,2.1736,-2.9086,-1.1697,-4.8693,-1.0835,-11,-3.2695,-11,-11,-11,-4.7815,-0.208,-11,-3.9178,-11,-2.4688,-0.63243,1.3618,-5.0861,-4.0059
-5.3368,-11,-0.62117,-1.1701,-1.9684,-3.4964,-0.4141,1.4289,-1.5415,2.9457,0.06445,-1.7596,-11,-11,-11,-11,-1.7023,-11,-3.0805,-11,-4.6871,-11,1.9941,-3.5173,-0.25453,-6.8323,-2.4147,-4.8711,-1.0506,-6.2587,-3.9868,-11,-4.2983,-3.7562,-11,-11,-11,-2.6523,-1.3987,1.0098,-5.6479,-11
-11,-11,-11,-4.68,-11,-11,-2.2636,-1.9112,-2.7243,-11,1.186,-1.1467,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,0.68198,-2.6725,0.085703,-11,-11,-11,-0.39586,-5.9263,-11,-11,-11,-11,-11,-4.1269,-11,-11,-11,-11,-5.6192,-11
-2.6484,-11,3.435,-0.91258,-2.962,-1.2094,0.25484,-1.7377,-2.0553,3.7663,-2.4882,-3.2991,-11,-11,-11,-4.5235,-2.0857,-11,-4.9436,-11,-6.0312,-3.5299,1.1347,-0.63423,-1.8887,-4.2173,-3.5749,-4.9665,-2.5875,-11,-4.2516,-11,-4.8714,-0.78449,-4.1624,-3.2851,-3.4488,-4.4375,-2.3476,0.88837,-8.7618,-4.8655
-5.4408,-11,1.6153,0.17079,-3.643,-2.9926,-0.29142,-0.44308,-1.0091,3.0889,-0.69944,-1.8999,-11,-11,-11,-11,-2.7993,-11,-11,-11,-11,-3.4024,1.5869,-0.87171,-1.5453,-11,-2.4544,-11,-3.2916,-11,-4.4664,-11,-4.2051,-4.2558,-11,-3.4485,-4.0326,-1.8255,-2.2235,0.17076,-5.9116,-3.8889
-4.2741,-11,-2.3653,-1.0514,-11,-2.3704,-1.0046,0.52757,-2.6599,1.9253,-0.10666,-0.93079,-4.3793,-11,-5.7995,-11,-0.37511,-11,-11,-11,-11,-11,1.016,-3.1799,-1.4571,-4.5176,-4.2553,-11,-2.4732,-5.9326,-11,-11,-4.9708,-3.6461,-3.9434,-2.6872,-11,-3.6055,-1.2401,1.7413,-9.2301,-3.7029
-3.5892,-11,0.42619,-0.83788,-3.9887,-4.2458,-0.97884,0.40815,-1.9184,1.4356,-0.53402,-1.3987,-11,-11,-11,-11,-0.98515,-11,-11,-11,-11,-11,1.1967,-6.0952,-1.7782,-3.4197,-3.2518,-11,-0.8634,-11,-11,-11,-6.1908,-3.3103,-3.1605,-5.4658,-11,-4.1757,-2.7855,0.85472,-7.6387,-5.803
-6.0894,-11,-7.7569,-3.5509,-11,-3.6369,-2.2064,-0.53689,-3.3724,1.2461,0.21591,-0.092945,-11,-11,-11,-11,-3.5524,-11,-11,-11,-11,-11,0.79844,-3.2631,-3.3243,-11,-4.2842,-5.5784,-2.3982,-11,-11,-11,-5.1217,-2.3676,-2.6638,-11,-5.386,-4.9977,-1.8064,0.6083,-5.1348,-3.0746
-3.2825,-11,0.27866,0.13436,-3.9781,-2.3156,0.80142,0.98482,-1.9209,2.405,-0.11734,-4.7401,-11,-11,-11,-11,-1.4691,-11,-4.1695,-11,-11,-4.2642,2.2842,-2.7601,-1.1198,-8.2424,-2.0561,-11,0.21013,-11,-11,-4.2989,-4.129,-2.3056,-11,-3.7121,-3.2084,-2.7003,-0.20405,0.77195,-7.3262,-11
-11,-11,-11,-2.3347,-4.0966,-5.3055,-1.1139,-0.64026,-0.64251,1.527,-0.082538,-11,-11,-11,-11,-11,0.46443,-11,-11,-11,-11,-11,2.3034,-3.2996,0.054413,-11,-11,-11,-11,-11,-1.1071,-11,-6.5145,-11,-11,-11,-11,-11,-2.2073,2.2512,-11,-11
-1.7465,-11,2.9263,-0.22635,-0.12429,-0.69084,1.1932,-3.39,-1.3368,3.3402,1.0976,-0.61131,-11,-11,-2.2658,-11,-1.1431,-11,-3.0523,-11,-11,-2.5669,2.1435,-2.0218,-0.67999,-11,-1.1664,-3.2174,0.46497,-11,-11,-11,-4.5401,-0.76987,-11,-4.8965,-11,-2.3976,-0.8621,0.61953,-4.1921,-3.3844
-2.4696,-11,1.9881,-2.0351,-3.0013,-2.6665,1.4557,-1.033,-1.8106,3.7885,-0.078533,-1.522,-11,-11,-11,-3.3185,-2.1442,-11,-11,-11,-11,-4.4642,1.3992,-1.9421,-1.7813,-5.6071,-1.462,-3.44,-3.3637,-11,-4.0431,-11,-4.2624,-0.64829,-3.4092,-3.1337,-4.0037,-5.3545,-1.7387,-0.083326,-8.8519,-4.1911
-3.9881,-11,3.8737,-0.36862,-1.5849,-0.49017,1.6498,-2.5759,-1.9851,2.5023,0.74025,-0.6854,-11,-11,-11,-3.2647,-2.5307,-11,-5.3159,-11,-3.6631,-11,1.816,-0.74088,-2.1066,-5.0945,-0.11935,-4.9225,-0.86284,-11,-11,-6.1277,-4.9297,-0.55995,-11,-1.5274,-3.627,-2.2791,-0.79923,-0.18193,-7.2195,-3.0958
-4.6581,-11,3.6452,-0.0050259,-2.7492,-1.2441,0.46757,-0.94489,-1.6782,3.6598,-0.3905,-1.786,-11,-11,-5.1564,-11,-2.0899,-11,-11,-11,-2.1743,-2.6628,1.4118,-2.2114,-3.059,-5.0261,-3.5753,-4.9088,-0.71838,-5.362,-2.294,-11,-4.099,-1.0901,-4.5892,-3.1832,-11,-11,-1.1738,1.1606,-6.7534,-11
-3.0788,-11,0.67379,0.73326,-11,-0.63693,2.0822,-1.2557,-2.6023,2.2377,0.14476,-1.7271,-11,-11,-11,-11,-1.0469,-11,-2.6501,-11,-3.9554,-11,2.0155,-0.26505,-1.5777,-4.0182,-1.7821,-3.7425,-0.77427,-11,-4.0094,-11,-5.12,-0.66725,-4.0143,-3.4883,-4.4503,-3.9735,-0.69427,1.351,-6.2003,-1.7468
-5.4107,-11,-1.3567,-2.7703,-11,-3.3737,-2.1128,0.63704,-1.6964,-0.31056,-0.95678,0.44076,-11,-11,-11,-11,-2.5236,-11,-3.6659,-11,-11,-11,1.3539,-1.2246,-1.6139,-5.4629,-3.6188,-11,-4.48,-6.6682,-11,-11,-5.654,-11,-3.3529,-11,-3.7349,-11,-3.5516,0.63821,-4.4729,-2.452
-2.2069,-11,-0.33453,-1.9187,-3.5816,-3.0642,-0.1303,-0.5787,-1.2752,2.873,0.54941,-1.6254,-11,-9.0624,-11,-3.8042,0.02424,-11,-11,-11,-11,-4.9809,2.0862,-0.93234,-2.4837,-3.8933,-11,-11,-1.7198,-11,-3.0901,-11,-4.7228,-4.6179,-11,-11,-11,-3.6628,-1.5007,-0.019299,-6.1792,-11
-2.4208,-11,0.68941,-0.0217,-3.668,-0.62652,1.5033,-0.79202,-2.9066,2.9952,0.084514,-2.4678,-11,-11,-11,-3.9968,-1.6168,-11,-3.3033,-11,-5.3206,-11,2.3925,-1.2915,-1.4297,-8.705,-2.0473,-2.6632,-0.086757,-11,-1.496,-5.312,-3.9376,0.2712,-11,-4.2271,-11,-2.9797,-1.2794,0.88484,-5.4733,-4.0614
-3.9856,-11,0.63281,-1.0801,-11,-3.7958,0.72147,0.045335,-3.9162,1.4659,-0.22094,-3.4227,-11,-11,-11,-11,-1.8205,-11,-11,-11,-11,-3.6595,1.702,-2.4036,-1.9177,-8.2412,-3.719,-11,-0.24337,-11,-3.4998,-11,-5.1549,-2.735,-1.4398,-11,-3.361,-2.8468,-1.1236,0.65579,-8.0117,-11
-3.3704,-11,1.3189,-1.1609,-11,-1.8081,0.95149,0.01952,-1.2081,3.4656,-2.0971,-1.6932,-11,-11,-11,-11,-1.3814,-11,-2.4582,-11,-11,-4.9297,2.2272,-4.1706,-1.1115,-3.451,-0.97723,-5.4219,-1.2191,-6.3843,-4.386,-11,-3.6979,-1.4187,-4.0866,-2.9722,-11,-11,-0.48743,1.2659,-5.8116,-5.3441
-3.4725,-11,3.4762,-0.49948,-2.2013,-0.33746,1.8652,-3.51,-1.9555,2.8386,-0.06325,-0.32111,-11,-11,-3.1812,-11,-2.8182,-11,-2.2709,-11,-11,-2.819,1.3906,-0.262,-1.6775,-8.5619,-0.76367,-4.7122,-1.6524,-5.565,-11,-11,-3.8484,-0.47441,-11,-1.1879,-2.9251,-3.8295,-2.2325,-0.25954,-11,-11
-3.3862,-11,0.45088,-0.28219,-3.2076,-2.8788,0.65402,-0.97041,-3.4358,2.0415,0.0073747,-2.1505,-11,-11,-11,-3.8237,-1.1457,-11,-11,-11,-11,-11,1.4294,-3.5008,-2.0318,-5.9914,-1.5621,-5.1629,-0.040359,-11,-11,-11,-5.5797,-2.3511,-11,-2.3537,-5.0961,-2.0458,-0.85371,0.55051,-6.3521,-11
-4.446,-11,2.537,-0.24984,-2.6978,-4.0003,0.73929,-0.016751,-2.7984,3.1773,-0.0052202,-3.3449,-11,-11,-11,-11,-2.874,-11,-11,-11,-11,-2.3389,2.1724,-1.9867,-0.90424,-3.2629,-0.60281,-11,-0.81194,-11,-11,-11,-5.6822,-2.5404,-11,-5.1114,-3.7294,-3.0871,-2.1708,0.84117,-11,-11
-2.4415,-11,0.89211,-1.0491,-11,-0.54014,0.8942,-0.37489,-1.2975,3.6673,1.2851,-0.20655,-11,-11,-11,-11,-0.712,-11,-11,-11,-11,-11,1.7188,-0.35641,-1.0474,-3.6691,-11,-11,-3.0434,-11,-11,-11,-3.6706,0.074452,-11,-1.4936,-11,-2.0727,-1.6714,1.0759,-5.0482,-11
-2.4615,-11,1.2296,-0.69605,-3.3967,-5.9696,0.74779,-0.45967,-2.7849,1.5862,0.59098,-0.6913,-11,-11,-11,-11,-1.5921,-11,-11,-11,-11,-11,1.2,-11,-2.9567,-3.2611,-3.7348,-3.1233,-0.40962,-11,-3.5589,-11,-5.928,-3.7574,-4.2638,-3.2952,-11,-3.9716,-1.1052,0.41288,-5.7689,-11
-11,1.8356,-11,-11,-11,-11,1.5136,-11,-2.0104,-11,-1.9147,-1.2202,-11,-11,-11,-11,-11,-11,-4.0308,-11,-11,-11,-11,-1.083,-3.3199,-11,-11,-11,-2.8635,-5.6454,-11,-11,-11,-11,-11,-11,-11,1.3101,-11,-11,-11,-11
-5.4854,-11,1.2752,-0.67433,-4.8625,-2.4345,0.066329,-1.0597,-2.242,1.8603,-1.587,-1.5253,-11,-11,-11,-4.1835,-2.5227,-11,-11,-11,-11,-3.2289,1.5954,-1.3571,-2.9137,-11,-1.4928,-11,-0.84296,-5.6565,-4.3064,-11,-5.6406,-1.1739,-11,-11,-5.186,-4.0512,-2.2983,-0.17914,-11,-3.4294
-2.1698,-11,0.91263,-0.81791,-3.5087,-0.35874,0.81579,-2.783,-3.1793,2.8673,-0.027737,-1.6832,-11,-5.896,-11,-11,-3.9645,-11,-4.2542,-11,-11,-3.603,0.98489,-3.0818,-0.5505,-4.9611,-1.8141,-5.1206,-2.4203,-11,-4.5659,-11,-6.4179,-1.2333,-5.3092,-1.1334,-11,-4.6627,-0.66718,0.26773,-6.7064,-11
-3.4768,-11,3.3869,-0.057916,-2.0609,-0.55519,1.7428,-1.1622,-1.624,3.0697,-0.060646,0.071441,-11,-11,-11,-11,-0.84309,-11,-2.5669,-11,-6.0719,-3.1477,1.6796,-1.1965,-2.752,-11,-1.1603,-11,-2.2691,-11,-3.4648,-11,-3.7145,-0.29533,-11,-0.68975,-3.7915,-3.0735,-0.78118,0.22485,-8.2975,-5.2474
-3.7384,-11,-3.6727,0.063671,-2.0364,-1.0538,0.80455,-1.3972,-2.1633,2.645,-0.20701,-1.4734,-11,-11,-11,-2.7837,-3.6235,-11,-3.2409,-11,-11,-4.7927,1.5155,-1.3089,-1.6935,-6.2422,-1.9031,-11,-3.0756,-11,-3.3861,-11,-4.9183,-2.4292,-11,-5.5728,-11,-11,-1.1332,0.5719,-5.9977,-11
-11,-1.6725,-11,-5.4513,-11,-11,-1.7236,-11,-5.9853,-11,-11,0.57648,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.6573,-4.8675,-4.8166,-11,-11,-11,-5.047,-7.2449,-4.2421,-11,-11,-11,-11,-2.9137,-11,-11,-4.9103,-11,-11,-4.2812
-4.1236,-11,3.7907,0.081581,-0.83774,-0.41724,1.2216,-5.3942,-2.7272,4.2269,-0.93289,-1.498,-11,-11,-11,-11,-1.3754,-11,-3.4089,-11,-11,-2.667,1.938,-0.37185,-2.5788,-4.07,0.18783,-11,0.23112,-11,-11,-4.6397,-3.489,-0.22499,-11,-0.063232,-11,-2.1902,-1.7197,-0.39389,-6.4515,-11
-11,-11,-11,-11,-4.7707,-6.137,-1.8668,-0.11762,-2.954,-1.9072,0.75205,-1.8484,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,1.407,-4.2483,-2.9084,-4.8896,-11,-11,-0.11088,-6.3089,-11,-11,-6.5163,-11,-4.1117,-11,-11,-11,-11,-1.0027,-8.2841,-3.8108
-5.2578,-11,1.8528,-0.54093,-3.558,-1.5707,-1.0362,-1.9905,-3.3072,2.9443,0.17359,-2.3522,-11,-11,-11,-3.4535,-11,-11,-4.2916,-11,-11,-4.8823,0.76391,-1.675,-1.6416,-4.0495,-11,-11,-0.76349,-11,-11,-5.7234,-5.5382,-2.5103,-2.3831,-3.1902,-11,-4.1898,-2.0053,-0.14369,-6.7667,-4.6372
-2.434,-11,0.27924,0.61138,-4.0401,-1.4178,2.256,-2.255,-2.671,3.0608,0.14601,-1.5141,-4.3766,-11,-4.9008,-11,-1.4331,-11,-2.3039,-11,-3.1421,-4.6167,1.9632,-2.5746,-2.4956,-11,0.11308,-11,-1.6861,-7.03,-3.1658,-4.2546,-5.1507,-1.1742,-11,-3.0748,-11,-4.475,-1.5634,-0.38683,-5.2611,-11
-2.8755,-11,1.9897,0.13658,-2.9635,-1.6015,1.9683,-4.9279,-2.4536,3.4133,0.33015,-1.7046,-11,-11,-11,-3.5501,-11,-11,-11,-11,-4.9636,-3.2321,0.51124,-2.396,-1.1601,-8.6965,-0.69398,-11,-1.4013,-5.5748,-4.1119,-11,-8.7612,-1.21,-11,-0.40619,-5.241,-11,-2.371,-2.4264,-11,-4.8223
-11,-11,-11,-3.8646,-11,-11,-1.3678,1.7038,-5.4417,-11,0.57768,-0.68019,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,2.2677,-2.1848,-0.28822,-11,-11,-3.613,1.4054,-11,-4.6745,-11,-11,-11,-11,-11,-11,-11,-11,-11,-6.6961,-11
-3.1533,-11,2.5114,-2.3595,-3.5755,-2.2893,1.4068,-5.3453,-1.7303,2.2648,-0.32066,-0.023253,-4.1976,-5.5955,-1.443,1.569,-2.4033,-11,-2.7147,-11,-3.8576,-3.8853,-0.39565,-2.0852,-1.4294,-5.1964,0.26728,-5.365,-2.1463,-11,-0.39435,-4.5954,-5.9534,-1.778,-0.76659,1.4114,-3.5345,-11,-4.9126,0.29692,-9.2435,-11
-11,-11,-5.5407,-5.897,-5.6672,-3.8663,-2.9206,0.56089,-3.6023,-0.6672,-0.39559,-0.27448,-11,-11,-11,-5.2762,-4.4391,-11,-11,-11,-11,-11,0.90847,-1.2482,-1.4929,-11,-4.3743,-5.6428,-2.3254,-11,-11,-11,-5.2434,-11,-11,-11,-11,-5.0816,-2.8771,0.2809,-5.6768,-4.5367
-3.3796,-11,2.4338,-0.77038,-2.9997,-0.93796,0.53093,-5.38,-3.3499,2.6454,-1.1266,-0.73256,-11,-11,-11,-11,-3.4665,-11,-3.6043,-11,-4.2356,-5.2154,1.0499,-1.8433,-1.6119,-6.4935,-2.3287,-4.7462,-1.347,-5.8207,-8.1926,-11,-4.1046,-1.6074,-11,-2.2022,-11,-4.937,-1.4855,-0.60938,-6.8056,-4.2967
-4.0971,-11,-0.42151,-0.549,-3.7634,-4.3684,-0.51953,0.96596,-1.7984,1.5189,0.65858,-2.1595,-11,-11,-11,-3.6864,-0.60728,-11,-11,-11,-11,-11,1.8514,-4.5927,-1.9274,-4.6855,-11,-11,-1.1759,-11,-11,-11,-4.1166,-3.1004,-3.5255,-11,-4.9565,-4.084,-3.2605,0.20019,-8.0175,-4.7991
-2.7519,-11,3.7668,0.54293,-1.7625,0.39564,2.4086,-0.30908,-1.7525,4.2406,0.62562,-1.2677,-11,-11,-11,-3.7751,-1.5681,-11,-1.8507,-11,-4.3167,-3.5914,2.7095,-1.2524,0.11235,-3.8716,0.38794,-11,-0.8967,-11,-3.6818,-11,-3.9955,-0.313,-11,-4.8275,-4.7481,-2.7443,-0.052059,1.2443,-4.4196,-3.1208
-2.8006,-11,2.6044,-0.52331,-2.8285,-1.5185,1.6022,-0.47673,-2.5359,3.438,0.15527,-1.4019,-11,-11,-11,-11,-3.9275,-11,-4.3478,-11,-11,-4.0401,1.8438,-2.3865,-1.5614,-4.5374,-0.87044,-11,-0.52873,-11,-11,-6.0113,-6.2636,-0.68107,-11,-5.8992,-5.4511,-11,-1.3862,0.13003,-7.0431,-11
-11,-11,-11,-4.5885,-11,-11,-2.1096,1.4504,-2.5531,-1.617,0.9432,-1.1829,-11,-11,-11,-11,-3.5486,-11,-11,-11,-11,-11,0.54265,-3.769,-2.1574,-11,-11,-5.1399,-0.38789,-11,-11,-11,-6.568,-11,-11,-6.1919,-11,-2.762,-5.488,0.81246,-6.2154,-4.9799
